train_loss,train_acc,val_loss,val_acc,val_f1
1.5737536098140708,0.09856859410430839,1.664176388790733,0.03851217906517446,0.0028563708086373446
1.5215314953775902,0.17733134920634921,1.4762712560201947,0.33163265306122447,0.36722780042408315
1.3470090922314564,0.4592545351473923,1.4054628720408993,0.43663594470046085,0.47297839386860985
1.2942283625910882,0.5215065192743764,1.4542969524860383,0.5092165898617511,0.5906850210668605
1.2619611676993554,0.5635983560090703,1.3189952624471564,0.5584265964450297,0.618013652686405
1.2352245114152394,0.5862740929705216,1.253742040772187,0.6367676102699145,0.688781001099004
1.2084046110950089,0.6185870181405896,1.2866349148122889,0.5941408821593154,0.6428479898879305
1.198351383817439,0.6336805555555556,1.2228705023464403,0.630513495720869,0.6910110939092619
1.1682073382698759,0.6594387755102041,1.1905958090957842,0.6329822251481237,0.6994812288631947
1.1599481472758209,0.6647179705215419,1.2098402581716838,0.6545424621461488,0.716976280134319
1.138250527671135,0.6850907029478458,1.1893673721112703,0.7026003949967083,0.7246701689897733
1.1353885778088688,0.690547052154195,1.1581635625738846,0.7131336405529954,0.7634099459470496
1.1217372210658327,0.7023455215419501,1.1648464080534484,0.6876234364713627,0.7453838260023338
1.1106928487618764,0.7064554988662132,1.1444008093131215,0.7379855167873601,0.7765140785451795
1.0931966288560102,0.7334892290249433,1.1528905212879181,0.7118169848584596,0.7653190763595585
1.0891029421164065,0.7294855442176871,1.1332836913435083,0.7246543778801844,0.7759062491373632
1.0851921433088731,0.733985260770975,1.1291299794849596,0.7363396971691902,0.78477669655424
1.0772966276896514,0.7413194444444444,1.1342817911976262,0.7310730743910467,0.7831641964081709
1.0704670135531567,0.7490433673469388,1.1163828884300433,0.7521395655036208,0.7948736429515282
1.062713859640822,0.7486890589569161,1.1442466619767642,0.7429229756418696,0.7821861296484478
1.0570424636340194,0.7545705782312925,1.1151096579275632,0.7481895984200132,0.795061088955905
1.0547979707890898,0.7570153061224489,1.1158365867639843,0.7485187623436471,0.7943314078678428
1.049199547154022,0.7612670068027211,1.1220294610450143,0.7485187623436471,0.794839787918832
1.048013053648596,0.7599206349206349,1.1076391518115998,0.7560895325872284,0.8001569995945504
1.0248628073538781,0.7818877551020408,1.0990811542460792,0.761026991441738,0.805327174360724
1.0318851420938833,0.7756164965986394,1.1192499860336906,0.7580645161290323,0.8008095271984886
1.025730945017873,0.7800807823129252,1.1087873946679265,0.7583936800526663,0.8018848130661651
1.0308860823545867,0.7773526077097506,1.1156041810387058,0.7585582620144832,0.8000782861841413
1.0171911456957967,0.7886904761904762,1.11036930790073,0.7588874259381172,0.8022736861743284
1.0178896796946624,0.7816751700680272,1.1052928880641335,0.7633311389071757,0.8057452400249514
1.0187597198416045,0.7855371315192744,1.1018330947348947,0.7669519420671495,0.8080647506954007
1.027594654062708,0.7792304421768708,1.1018410202703979,0.7644832126398947,0.8071728835139165
1.016069782564159,0.7881235827664399,1.1026256031111668,0.7639894667544437,0.8068957637225369
1.0122628490400423,0.7924815759637188,1.1013715088367462,0.7636603028308098,0.8066665489574876
1.0106356131787202,0.7880527210884354,1.1026537738348308,0.7634957208689928,0.8065183555645284
