train_loss,train_acc,val_loss,val_acc,val_f1
1.3864694098100305,0.2883021390374332,1.134619345415884,0.5988145375136484,0.5299426689964801
1.12335120528777,0.574331550802139,1.0766916242404956,0.6150366557479332,0.5412512636935336
1.0788022686453427,0.604879679144385,1.0109592341071931,0.6506005303384808,0.6424262873646134
1.0521337954755774,0.6157419786096257,1.029318723957337,0.6264233348931524,0.5631568190791676
1.0258620519051578,0.6351604278074866,0.9624503557361773,0.6743097800655125,0.6331477872718284
0.9989759522963335,0.6516042780748663,0.9353353352985572,0.6983309936047418,0.6810097465794036
0.9493288017849234,0.690274064171123,0.8522082780724141,0.7501169864295741,0.7323409632825449
0.8873830864773714,0.7330213903743316,0.8096626319398927,0.7660271408516612,0.7434145871396696
0.8327951542196427,0.768081550802139,0.7747738392495397,0.796911558259242,0.7923963529258906
0.7896349649378323,0.7932820855614974,0.7393524737203893,0.8232725003899548,0.8147338071305266
0.7533059603390209,0.8148729946524064,0.6970844534202595,0.8407424738730307,0.8304766039948527
0.7208465520392128,0.8290775401069519,0.6777121903587929,0.8543128997036343,0.8467245334020742
0.7021424084104956,0.8419451871657754,0.664222368998314,0.869443144595227,0.8686049919951334
0.6813341005281969,0.8530748663101604,0.6414162214122602,0.8758384027452816,0.8734913839036773
0.6667800045587162,0.8579211229946524,0.6225377777915689,0.8845733894868195,0.8820630193426612
0.6518395530030051,0.8674465240641711,0.6615968545277914,0.8613320854780846,0.8531293567928174
0.6448224967495005,0.8734625668449197,0.655862008902564,0.870846981750117,0.8642721194672311
0.6328669446356157,0.8794451871657754,0.6281774500709268,0.8844174075807206,0.8808852677019982
0.6295148468272571,0.8814839572192513,0.61936408681656,0.8942442676649509,0.8910804978931975
0.6171950717660832,0.8869652406417112,0.6142600116445057,0.8989237248479176,0.8992068616313913
0.613240302437767,0.8896056149732621,0.6103912376942326,0.8981438153174232,0.896753530865468
0.6054427559681754,0.892379679144385,0.5861188388285945,0.9131180783029169,0.912031132701707
0.5983116800134832,0.8961564171122994,0.6011279268347802,0.9076587115894557,0.9084740088698476
0.5942007874741274,0.8982620320855615,0.6333327956905412,0.8847293713929184,0.8796035700935443
0.5928031551009193,0.8996323529411765,0.5775091006091578,0.9174855716736858,0.9174840728112867
0.5842457505470928,0.9058823529411765,0.5694905309683055,0.9206052097956637,0.9205191283261541
0.5833346697098432,0.9060828877005348,0.5734354401405771,0.9206052097956637,0.9204552445932046
0.5776021466854422,0.9087566844919787,0.5899906826404789,0.9104663858992357,0.9089052850969006
0.5736167361392057,0.9096256684491979,0.5656010710184847,0.9226329745749493,0.9225896266976472
0.5701590184859413,0.9115975935828877,0.5862373015032479,0.9134300421151147,0.9122301619893005
0.5671105948998967,0.9141377005347594,0.563530169835138,0.9248167212603338,0.9243995268961539
0.566494529801894,0.913168449197861,0.5656090595235872,0.9207611917017626,0.9201823787862197
0.5616868872374774,0.9150066844919786,0.5661946108092123,0.9248167212603338,0.9248087454404285
0.559475554597569,0.9181149732620321,0.5692222689218189,0.9213851193261582,0.9207153906882611
0.555644385731794,0.9182152406417112,0.568755349190674,0.9248167212603338,0.9240170848033011
0.5534438997985207,0.9200534759358289,0.5686159116860053,0.926064576509125,0.9255364618368125
0.5530644015832381,0.9204211229946524,0.5682846109813718,0.9248167212603338,0.9242411536608732
0.547497587407974,0.9228943850267379,0.5609479608079094,0.9282483231945095,0.9279876212456735
0.546164508936877,0.9236965240641711,0.5638003374510143,0.9268444860396194,0.9262329839828775
0.5436324182678671,0.9254344919786096,0.561343211143171,0.9298081422554983,0.9295403712598408
0.5440178659191743,0.924364973262032,0.5606453893937875,0.9291842146311028,0.928887779724502
0.543202805295985,0.9259692513368984,0.5651699830940113,0.9279363593823117,0.9273769095455555
0.5408807067310109,0.9271724598930481,0.5591465936074802,0.9305880517859928,0.9302403254132084
0.5406970017415317,0.9274398395721926,0.5585486918539551,0.9294961784433006,0.9290548146132751
0.5389459965382031,0.928409090909091,0.5584729998859007,0.9318359070347839,0.9314944757486725
0.5380990298036585,0.9287098930481283,0.5561104029861849,0.9310559975042895,0.9308446731425083
0.5365011799462976,0.9289438502673797,0.560271064811085,0.9296521603493995,0.9291520658365324
0.5400841851285435,0.9278743315508021,0.5577547415275479,0.9312119794103884,0.9308092055797555
0.5352624708318455,0.9297459893048128,0.557307371378538,0.9321478708469817,0.9318208699819834
0.5370741985698435,0.9297459893048128,0.5575001826926843,0.9321478708469817,0.9318148583576429
